"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID"
"CHEMBL153468";"";"0";"452.65";"1";"6.11";"57";"c1ccc(C(CCc2nc(CCNCCCCCc3ccccn3)c[nH]2)c2ccccc2)cc1";"Relative potency";"'='";"1297.0";"";"";"";"";"";"";"";"";"";"False";"CHEMBL692276";"Relative potency determined against histamine H1 receptor in guinea pig ileum";"B";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1145924";"1";"Scientific Literature";"J. Med. Chem.";"2003";""
"CHEMBL274768";"";"0";"319.45";"0";"4.07";"11";"NCCc1c[nH]c(CCCC(c2ccccc2)c2ccccc2)n1";"Relative potency";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL692270";"Effective concentration for agonism activity in guinea pig ileum whole segment ND means no data";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1132974";"1";"Scientific Literature";"J. Med. Chem.";"2000";""
"CHEMBL274768";"";"0";"319.45";"0";"4.07";"11";"NCCc1c[nH]c(CCCC(c2ccccc2)c2ccccc2)n1";"Relative potency";"'='";"5.92";"";"";"";"";"";"";"";"";"";"False";"CHEMBL694460";"Relative potency was recorded in endothelium-denuded guinea pig(pre contracted with PGF-2 alpha).value ranges from 5.66 to 6.19";"F";"BAO_0000019";"assay format";"Cavia porcellus";"";"";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1132974";"1";"Scientific Literature";"J. Med. Chem.";"2000";""
"CHEMBL101122";"";"0";"368.44";"0";"2.74";"10e";"O=C(CCN1CCN(Cc2ccccc2)CC1)Nc1ccccc1[N+](=O)[O-]";"IC50";"'='";"1701.0";"nM";"5.77";"";"";"UO_0000065";"15.66";"0.29";"3.03";"7.33";"False";"CHEMBL693824";"Antihistaminic activity against Histamine H1 receptor was measured on isolated terminal part of guinea pig ileum";"B";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1125003";"1";"Scientific Literature";"J. Med. Chem.";"1990";""
"CHEMBL90";"HISTAMINE";"4";"111.15";"0";"-0.09";"histamine";"NCCc1c[nH]cn1";"Kd";"'='";"0.8511";"nM";"9.07";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL773788";"Compound was evaluated for mepyramine antagonism effects in guinea pig ileum (contraction) at a mepyramine concentration of 100 nM";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1132974";"1";"Scientific Literature";"J. Med. Chem.";"2000";""
"CHEMBL58740";"";"0";"431.37";"0";"4.38";"18";"N=C(NCCCc1c[nH]cn1)NCCC(c1ccc(Cl)c(Cl)c1)c1ccccn1";"pKB";"'='";"7.1";"";"";"";"";"";"";"";"";"";"False";"CHEMBL699477";"Antagonistic activity (H1 antagonism) evaluated by the inhibition of histamine-stimulated contraction in guinea pig ileum at a concentration of 1E-7 - 1E-4 M";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1128814";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1995";""
"CHEMBL74870";"";"0";"453.93";"0";"3.67";"28";"Oc1c2nnnc-2oc2cc(OCCCN3CCN(Cc4ccc(Cl)cc4)CC3)ccc12";"Kd";"'='";"0.7943";"nM";"9.10";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL857121";"H1-antihistamine activity in guinea pig ileum";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1123461";"1";"Scientific Literature";"J. Med. Chem.";"1986";""
"CHEMBL304132";"";"0";"540.66";"1";"4.52";"28";"Cc1ccc(N2C(=O)c3ccc(C(=O)NCCCN4CCN(c5ccccc5OC(C)C)CC4)cc3C2=O)cc1";"Inhibition";"'='";"97.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL693833";"Compound at 1 uM was tested for the inhibition of radioligand [3H]pyrilamine binding to central histamine H1 receptor in guinea pig brain";"B";"BAO_0000019";"assay format";"Cavia porcellus";"";"";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1133729";"1";"Scientific Literature";"J. Med. Chem.";"2000";""
"CHEMBL24346";"";"0";"272.17";"0";"2.40";"30";"NCCc1c[nH]c(-c2csc(Br)c2)n1";"EC50";"'='";"87096358995608.3";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL699475";"H1-Histamine receptor agonism on Guinea pig aorta was evaluated (SEM 0.03-0.18)";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638186";"Aorta";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1128295";"1";"Scientific Literature";"J. Med. Chem.";"1995";""
"CHEMBL1554789";"";"0";"274.80";"0";"3.82";"D-chlorophenyramine";"CN(C)CC[C@H](c1ccc(Cl)cc1)c1ccccn1";"KB";"'='";"5E-10";"";"";"Non standard unit for type";"";"";"";"";"";"";"False";"CHEMBL692569";"Evaluated for antagonist activity against histamine H1 receptor and represented as KB.";"F";"BAO_0000019";"assay format";"Cavia porcellus";"";"";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1124960";"1";"Scientific Literature";"J. Med. Chem.";"1990";""
"CHEMBL605633";"";"0";"573.11";"2";"5.66";"8f";"CS(=O)(=O)c1ccc(/C=C2\OC(=O)C=C2CN2CCC(=C3c4ccc(Cl)cc4CCc4cccnc43)CC2)cc1";"Inhibition";"'='";"12.37";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1066825";"Antagonist activity at histamine H1 receptor in Dunkin-Hartley guinea pig ileum assessed as inhibition of histamine-induced contractions at 3 umol/L";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1156917";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2010";""
"CHEMBL605633";"";"0";"573.11";"2";"5.66";"8f";"CS(=O)(=O)c1ccc(/C=C2\OC(=O)C=C2CN2CCC(=C3c4ccc(Cl)cc4CCc4cccnc43)CC2)cc1";"Inhibition";"'='";"50.4";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1066826";"Antagonist activity at histamine H1 receptor in Dunkin-Hartley guinea pig ileum assessed as inhibition of histamine-induced contractions at 10 umol/L";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1156917";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2010";""
"CHEMBL61022";"";"0";"393.51";"0";"4.01";"79";"N=C(NCCCc1c[nH]cn1)NCCC(Cc1ccccc1)c1ccc(F)cc1";"Kd";"'='";"141.25";"nM";"6.85";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL883998";"Antagonist activity at histamine H1 receptor against histamine in isolated ileum of guinea pig.";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1124639";"1";"Scientific Literature";"J. Med. Chem.";"1989";""
"CHEMBL90";"HISTAMINE";"4";"111.15";"0";"-0.09";"Histamine";"NCCc1c[nH]cn1";"pKb";"'='";"9.09";"";"";"";"";"";"";"";"";"";"False";"CHEMBL696931";"The H1 receptor-mediated nature of the ileum contractionhas been verified by competition experiments with the H1 receptor antagonist mepyramine";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1128295";"1";"Scientific Literature";"J. Med. Chem.";"1995";""
"CHEMBL417221";"";"0";"376.51";"0";"3.46";"46";"N=C(NCCCc1c[nH]cn1)NCCCC(c1ccccc1)c1ccccn1";"Kd";"'='";"251.19";"nM";"6.60";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL883998";"Antagonist activity at histamine H1 receptor against histamine in isolated ileum of guinea pig.";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1124639";"1";"Scientific Literature";"J. Med. Chem.";"1989";""
"CHEMBL292395";"";"0";"394.50";"0";"3.55";"69";"CN(CCC(c1ccc(F)cc1)c1ccccn1)C(=N)NCCCc1c[nH]cn1";"Kd";"'='";"1096.48";"nM";"5.96";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL883998";"Antagonist activity at histamine H1 receptor against histamine in isolated ileum of guinea pig.";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1124639";"1";"Scientific Literature";"J. Med. Chem.";"1989";""
"CHEMBL24001";"";"0";"193.28";"0";"1.64";"29";"NCCc1c[nH]c(-c2ccsc2)n1";"pKb";"'='";"9.13";"";"";"";"";"";"";"";"";"";"False";"CHEMBL696931";"The H1 receptor-mediated nature of the ileum contractionhas been verified by competition experiments with the H1 receptor antagonist mepyramine";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1128295";"1";"Scientific Literature";"J. Med. Chem.";"1995";""
"CHEMBL24001";"";"0";"193.28";"0";"1.64";"29";"NCCc1c[nH]c(-c2ccsc2)n1";"pKb";"'='";"9.01";"";"";"";"";"";"";"";"";"";"False";"CHEMBL696929";"Contractile effects on guinea pig aorta as histamine H1 receptor agonism";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638186";"Aorta";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1128295";"1";"Scientific Literature";"J. Med. Chem.";"1995";""
"CHEMBL24378";"";"0";"207.30";"0";"1.56";"32";"NCCc1c[nH]c(Cc2ccsc2)n1";"Relative activity";"'='";"4.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL691639";"Contractile effect on isolated guinea pig ileal segments is a measure of H1 (histamine) receptor agonistic activity relative to histamine.";"F";"BAO_0000019";"assay format";"Cavia porcellus";"";"";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1128295";"1";"Scientific Literature";"J. Med. Chem.";"1995";""
"CHEMBL26116";"";"0";"266.14";"0";"2.34";"7";"NCCc1c[nH]c(-c2cccc(Br)c2)n1";"Emax";"'='";"97.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL695662";"Compound was tested for its partial agonist activity in the presence of 1-300 nM mepyramine against Histamine H1 receptor in guinea pig ileum.";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1130586";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1998";""
"CHEMBL26116";"";"0";"266.14";"0";"2.34";"7";"NCCc1c[nH]c(-c2cccc(Br)c2)n1";"Emax";"'='";"64.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL695833";"Partial agonist activity against Histamine H1 receptor in guinea pig aorta";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638186";"Aorta";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1130586";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1998";""
"CHEMBL24316";"";"0";"187.25";"0";"1.58";"34";"NCCc1c[nH]c(-c2ccccc2)n1";"pKb";"'='";"8.87";"";"";"";"";"";"";"";"";"";"False";"CHEMBL696931";"The H1 receptor-mediated nature of the ileum contractionhas been verified by competition experiments with the H1 receptor antagonist mepyramine";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1128295";"1";"Scientific Literature";"J. Med. Chem.";"1995";""
"CHEMBL24546";"";"0";"235.72";"0";"2.16";"45";"NCCc1c[nH]c(Cc2ccccc2Cl)n1";"Intrinsic activity";"'='";"0.54";"";"";"";"";"";"";"";"";"";"False";"CHEMBL692566";"H1-Histamine receptor agonism on guinea pig ileum as intrinsic activity given as 1.0 with respect to histamine (paired 't'test; p>0.05).";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1128295";"1";"Scientific Literature";"J. Med. Chem.";"1995";""
"CHEMBL24546";"";"0";"235.72";"0";"2.16";"45";"NCCc1c[nH]c(Cc2ccccc2Cl)n1";"pKb";"'='";"8.91";"";"";"";"";"";"";"";"";"";"False";"CHEMBL696931";"The H1 receptor-mediated nature of the ileum contractionhas been verified by competition experiments with the H1 receptor antagonist mepyramine";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1128295";"1";"Scientific Literature";"J. Med. Chem.";"1995";""
"CHEMBL24546";"";"0";"235.72";"0";"2.16";"45";"NCCc1c[nH]c(Cc2ccccc2Cl)n1";"EC50";"'='";"1737800828749.38";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL699475";"H1-Histamine receptor agonism on Guinea pig aorta was evaluated (SEM 0.03-0.18)";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638186";"Aorta";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1128295";"1";"Scientific Literature";"J. Med. Chem.";"1995";""
"CHEMBL59851";"";"0";"487.35";"0";"4.91";"3e";"Brc1ccc(C(OCCCc2c[nH]cn2)c2ccccc2)cc1.O=C(O)/C=C\C(=O)O";"Kb";"'='";"79.43";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL694922";"In vitro antagonistic activity against histamine H1-receptor of guinea pig ileum";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1151569";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1996";""
"CHEMBL1908311";"MEQUITAZINE";"0";"322.48";"0";"4.78";"5";"c1ccc2c(c1)Sc1ccccc1N2CC12CCN(CC1)CC2";"Ki";"'='";"10.0";"nM";"8.00";"";"";"UO_0000065";"24.81";"0.48";"3.22";"123.46";"False";"CHEMBL694918";"Inhibition of [3H]mepyramine binding with histamine H1 receptor in guinea pig cerebellum membranes after 30 min";"B";"BAO_0000249";"cell membrane format";"Cavia porcellus";"CHEMBL3638233";"Cerebellum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1128524";"1";"Scientific Literature";"J. Med. Chem.";"1995";""
"CHEMBL58869";"";"0";"394.50";"0";"3.60";"47";"N=C(NCCCc1c[nH]cn1)NCCCC(c1ccc(F)cc1)c1ccccn1";"Kd";"'='";"46.77";"nM";"7.33";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL883998";"Antagonist activity at histamine H1 receptor against histamine in isolated ileum of guinea pig.";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1124639";"1";"Scientific Literature";"J. Med. Chem.";"1989";""
"CHEMBL278398";"PHENINDAMINE";"4";"261.37";"0";"3.92";"2";"CN1CCC2=C(C1)C(c1ccccc1)c1ccccc12";"Kd";"'='";"1.585";"nM";"8.80";"";"";"UO_0000065";"33.67";"0.60";"4.88";"271.60";"False";"CHEMBL694915";"Potency against histamine H1 receptor on guinea pig ileum";"B";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1128524";"1";"Scientific Literature";"J. Med. Chem.";"1995";""
"CHEMBL169026";"";"0";"303.82";"0";"3.90";"7";"Clc1ccc(Cc2csc(CCc3c[nH]cn3)n2)cc1";"pKB";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL696923";"Antagonistic activity against H1 receptor was determined in histamine induced contractions of guinea pig isolated whole ileum";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1129008";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1996";""
"CHEMBL303945";"";"0";"279.41";"0";"1.71";"93";"Cc1ccc2c(n1)OC(CCN(C)C)CN(C)C2=S";"Survival";"'='";"80.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL689760";"Histamine induced lethality, at 60-min pretreatment time of 0.1 mg/kg p.o. in guinea pigs.";"F";"BAO_0000218";"organism-based format";"Cavia porcellus";"";"";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1124606";"1";"Scientific Literature";"J. Med. Chem.";"1989";""
"CHEMBL505";"CHLORPHENIRAMINE";"4";"274.80";"0";"3.82";"chlorpheniramine";"CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1";"ED50";"'='";"0.79";"mg.kg-1";"";"";"";"UO_0000308";"";"";"";"";"False";"CHEMBL681124";"Compound is evaluated for the inhibition of H1-receptor antagonists of histamine-induced skin wheal formation in the guinea pig with a pretreatment interval prior to histamine challenge at 1 h";"F";"BAO_0000019";"assay format";"Cavia porcellus";"";"";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1128457";"1";"Scientific Literature";"J. Med. Chem.";"1995";""
"CHEMBL24065";"";"0";"235.72";"0";"2.16";"46";"NCCc1c[nH]c(Cc2cccc(Cl)c2)n1";"EC50";"'='";"3467368504525.31";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL699475";"H1-Histamine receptor agonism on Guinea pig aorta was evaluated (SEM 0.03-0.18)";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638186";"Aorta";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1128295";"1";"Scientific Literature";"J. Med. Chem.";"1995";""
"CHEMBL24558";"";"0";"207.30";"0";"1.56";"31";"NCCc1c[nH]c(Cc2cccs2)n1";"Intrinsic activity";"'='";"0.45";"";"";"";"";"";"";"";"";"";"False";"CHEMBL692564";"H1-Histamine receptor agonism on Guinea pig aorta was evaluated as Intrinsic activity given as 1.0 with respect to histamine (paired 't'test;p>0.05)(SEM 0.01-0.12)";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638186";"Aorta";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1128295";"1";"Scientific Literature";"J. Med. Chem.";"1995";""
"CHEMBL24346";"";"0";"272.17";"0";"2.40";"30";"NCCc1c[nH]c(-c2csc(Br)c2)n1";"pKb";"'='";"9.04";"";"";"";"";"";"";"";"";"";"False";"CHEMBL696931";"The H1 receptor-mediated nature of the ileum contractionhas been verified by competition experiments with the H1 receptor antagonist mepyramine";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1128295";"1";"Scientific Literature";"J. Med. Chem.";"1995";""
"CHEMBL59295";"";"0";"362.48";"0";"3.07";"9";"N=C(NCCCc1c[nH]cn1)NCCC(c1ccccc1)c1ccccn1";"pKB";"'='";"7.01";"";"";"";"";"";"";"";"";"";"False";"CHEMBL699477";"Antagonistic activity (H1 antagonism) evaluated by the inhibition of histamine-stimulated contraction in guinea pig ileum at a concentration of 1E-7 - 1E-4 M";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1128814";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1995";""
"CHEMBL26110";"";"0";"255.24";"0";"2.60";"38";"NCCc1c[nH]c(-c2ccccc2C(F)(F)F)n1";"Relative activity";"'<'";"1.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL691639";"Contractile effect on isolated guinea pig ileal segments is a measure of H1 (histamine) receptor agonistic activity relative to histamine.";"F";"BAO_0000019";"assay format";"Cavia porcellus";"";"";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1128295";"1";"Scientific Literature";"J. Med. Chem.";"1995";""
"CHEMBL68264";"";"0";"310.85";"0";"2.80";"98";"CN1CC(CCN2CCC2)Oc2ccc(Cl)cc2C1=S";"Survival";"'='";"40.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL689760";"Histamine induced lethality, at 60-min pretreatment time of 0.1 mg/kg p.o. in guinea pigs.";"F";"BAO_0000218";"organism-based format";"Cavia porcellus";"";"";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1124606";"1";"Scientific Literature";"J. Med. Chem.";"1989";""
"CHEMBL69779";"";"0";"367.37";"0";"3.04";"123";"CN(C)CCC1CN(C)C(=O)c2cnc3cc(C(F)(F)F)ccc3c2O1";"Survival";"'='";"0.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL689752";"Histamine induced lethality, at 30-min pretreatment time of 3 mg/kg i.p. in guinea pigs.";"F";"BAO_0000218";"organism-based format";"Cavia porcellus";"";"";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1124606";"1";"Scientific Literature";"J. Med. Chem.";"1989";""
"CHEMBL12160";"BURIMAMIDE";"0";"212.32";"0";"1.24";"4a";"C/N=C(\S)NCCCCc1c[nH]cn1";"Ki";"'='";"316227.77";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL697099";"Displacement of [3H]mepyramine bound to membranes of CHO cells expressing guinea pig H1 receptors";"B";"BAO_0000219";"cell-based format";"Cavia porcellus";"";"";"CHO";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1128403";"1";"Scientific Literature";"J. Med. Chem.";"1995";"CHEMBL3308072"
"CHEMBL308025";"";"0";"263.34";"0";"1.26";"143";"CN(C)CCCC1CN(C)C(=O)c2cccnc2O1";"Survival";"'='";"0.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL689752";"Histamine induced lethality, at 30-min pretreatment time of 3 mg/kg i.p. in guinea pigs.";"F";"BAO_0000218";"organism-based format";"Cavia porcellus";"";"";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1124606";"1";"Scientific Literature";"J. Med. Chem.";"1989";""
"CHEMBL24065";"";"0";"235.72";"0";"2.16";"46";"NCCc1c[nH]c(Cc2cccc(Cl)c2)n1";"pD2";"'='";"4.88";"";"";"";"";"";"";"";"";"";"False";"CHEMBL699467";"Contractile effect on isolated guinea pig ileal segments by H1 (histamine) receptor agonism.";"F";"BAO_0000019";"assay format";"Cavia porcellus";"";"";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1128295";"1";"Scientific Literature";"J. Med. Chem.";"1995";""
"CHEMBL23687";"";"0";"269.27";"0";"2.52";"42";"NCCc1c[nH]c(Cc2ccccc2C(F)(F)F)n1";"Intrinsic activity";"'='";"0.0";"";"";"";"";"";"";"";"";"";"False";"CHEMBL692566";"H1-Histamine receptor agonism on guinea pig ileum as intrinsic activity given as 1.0 with respect to histamine (paired 't'test; p>0.05).";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1128295";"1";"Scientific Literature";"J. Med. Chem.";"1995";""
"CHEMBL24665";"";"0";"255.24";"0";"2.60";"39";"NCCc1c[nH]c(-c2cccc(C(F)(F)F)c2)n1";"Relative activity";"'='";"128.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL691639";"Contractile effect on isolated guinea pig ileal segments is a measure of H1 (histamine) receptor agonistic activity relative to histamine.";"F";"BAO_0000019";"assay format";"Cavia porcellus";"";"";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1128295";"1";"Scientific Literature";"J. Med. Chem.";"1995";""
